order_id,Customer_ID,order_date,total_amount,shipping_address,status
O500750,CUST496776,7/18/2023,4273.46,"562 Boyd Vista, South Carlaport, MA 76491",Cancelled
O500751,CUST318558,11/6/2023,1343.93,"839 Thompson Squares Apt. 444, West Aprilside, VA 24178",Cancelled
O500752,CUST460811,7/5/2024,771.91,"1451 Lisa Lake Apt. 538, Gardnermouth, MA 42213",Pending
O500753,CUST455688,12/10/2023,4592.54,"88504 Joseph Pike, East Barry, ND 81594",Delivered
O500754,CUST442913,3/28/2024,3739.37,"407 Ashley Curve Suite 323, Karenborough, NH 28976",Pending
O500755,CUST930465,7/18/2024,4956.55,"883 Victoria Estates, Matthewchester, SD 62450",Shipped
O500756,CUST017468,5/11/2025,4468.16,"Unit 2931 Box 0089, DPO AA 75946",Returned
O500757,CUST183857,6/7/2024,1168.27,"0653 Caroline Villages, Dylantown, MI 84140",Cancelled
O500758,CUST641525,10/16/2023,4386.24,"14786 Collins Center, Morrisonland, WA 88864",Shipped
O500759,CUST943823,9/12/2024,573.13,"734 Mccoy Dale, Lake Robert, VT 59538",Returned
O500760,CUST462858,5/14/2025,1298.5,"05017 Lynch Avenue Suite 775, Barnesside, NH 40866",Cancelled
O500761,CUST665729,12/7/2023,1659.41,"377 Michael Valley Suite 252, East Travis, FL 45401",Returned
O500762,CUST953952,12/24/2023,265.1,"6936 Smith Fields, Lisatown, AR 62096",Delivered
O500763,CUST096232,4/19/2025,3162.73,"9828 Kimberly Islands Suite 856, Turnerhaven, TX 50934",Returned
O500764,CUST878128,4/5/2024,2793.39,"4599 Eric Grove, Danielletown, WI 11357",Cancelled
O500765,CUST023561,4/19/2025,4736,"969 Holland Rest, North Randy, CA 03854",Pending
O500766,CUST548736,11/27/2024,4805.62,"75447 Martinez Unions, Jonesburgh, OR 09193",Shipped
O500767,CUST761185,9/8/2023,820.8,"8632 Kelley Lakes Suite 361, South Debraview, ME 52957",Delivered
O500768,CUST958388,9/21/2023,76.58,"PSC 1761, Box 2372, APO AA 19198",Shipped
O500769,CUST815509,8/18/2023,260.57,"91372 Wilson Villages, Port Michael, OR 27989",Pending
O500770,CUST682492,10/8/2023,2102.25,"USNS Stout, FPO AP 98213",Pending
O500771,CUST063748,7/27/2024,1824.53,"PSC 1674, Box 3109, APO AA 27756",Pending
O500772,CUST283407,10/16/2024,1167.25,"0244 Angela Mount, East Kiara, NH 65137",Delivered
O500773,CUST958638,12/4/2024,401.69,"958 Garcia Shores, Palmermouth, OR 03128",Delivered
O500774,CUST273708,4/13/2025,472.58,"459 Bennett Camp, Gillespieville, FL 33976",Returned
O500775,CUST780047,9/1/2023,4707.61,"PSC 0283, Box 8326, APO AE 69857",Delivered
O500776,CUST097569,3/28/2025,622.99,"253 Bruce Grove Apt. 464, Phyllisland, SD 54169",Shipped
O500777,CUST876620,9/13/2024,2277.42,"174 Danielle Pines, Williamsfurt, OR 99684",Delivered
O500778,CUST762691,2/22/2024,1060.61,"5084 Joshua Mountain, Andersonberg, MT 27446",Returned
O500779,CUST827565,8/25/2024,4126.36,"07607 Smith Court, New Destiny, IA 40564",Shipped
O500780,CUST015412,8/13/2023,1392.36,"249 Murray Burgs Suite 783, Mahoneyview, ND 26521",Delivered
O500781,CUST116200,3/26/2025,118.81,"394 Holt Common, Howellberg, ME 54393",Returned
O500782,CUST781452,10/31/2023,3473.74,"56231 Strickland Union Apt. 489, Smithchester, ME 26043",Delivered
O500783,CUST199686,3/21/2024,4576.83,"51562 Charles Harbors, Alvaradomouth, PA 79079",Delivered
O500784,CUST929203,10/6/2024,4694.51,"5298 Douglas Brook, Rogersmouth, KS 39019",Pending
O500785,CUST636836,6/5/2024,2624.18,"USS Barnes, FPO AP 09413",Returned
O500786,CUST943999,7/28/2023,2090.8,"116 Kristina Garden Suite 663, Port Frederickside, WY 81439",Cancelled
O500787,CUST578059,7/10/2023,3018.33,"667 Watson Row, New Robertshire, WI 62525",Delivered
O500788,CUST857976,5/2/2024,3978.33,"52804 Foster Fall, Lake Stanleyview, AZ 73829",Pending
O500789,CUST841966,12/14/2024,1635.91,"545 Cheyenne Spring Apt. 800, North Monica, CO 72047",Pending
O500790,CUST895184,5/8/2024,1901.31,"8833 Johnson Parks Suite 868, Lindaside, OK 25198",Pending
O500791,CUST837536,11/29/2024,2868.95,"PSC 3080, Box 4077, APO AP 72921",Pending
O500792,CUST582525,2/3/2025,679.48,"8232 William Squares Suite 881, South Johnstad, WA 27561",Delivered
O500793,CUST110608,1/23/2024,1178.14,"28337 Susan Orchard, Brownberg, AR 74901",Cancelled
O500794,CUST869635,1/3/2025,952.35,"823 Jasmine Union, Lake Ashleyborough, TX 52834",Shipped
O500795,CUST693402,6/16/2025,4878.86,"0673 Norris Fall, Jacksonstad, CA 47141",Returned
O500796,CUST715858,12/11/2024,2562.3,"12417 Jeffrey Flat Apt. 503, Lorishire, NV 32786",Shipped
O500797,CUST686247,6/6/2025,4662.32,"83007 Chad Ford, East Jeffberg, MD 74228",Cancelled
O500798,CUST956511,11/29/2023,2169.55,"88175 Robert Meadow Suite 275, East Maxwellberg, MO 43313",Shipped
O500799,CUST388678,11/15/2024,3538.42,"6946 Brittany Plains Suite 235, Franklinborough, SC 96712",Delivered
O500800,CUST174134,10/15/2024,3653.37,"0735 Stacy Trace Apt. 378, Wallacechester, MI 94816",Pending
O500801,CUST057047,6/28/2024,2630.73,"87070 Thompson Place, Pinedamouth, NE 30615",Returned
O500802,CUST744637,1/29/2024,811.29,"5984 Blackburn Village, Lemouth, NM 17306",Pending
O500803,CUST978709,1/6/2024,294.8,"926 Warren Pike, Lisaville, VT 75332",Returned
O500804,CUST284542,3/26/2024,1681.51,"PSC 6374, Box 5269, APO AP 22525",Pending
O500805,CUST983778,5/18/2025,52.79,"6304 Smith Flat, New Michael, CT 20103",Returned
O500806,CUST754301,9/24/2024,2506.5,"108 Tanya Unions, North Brian, MS 48064",Pending
O500807,CUST833837,1/14/2024,2434.84,"68083 Dennis Hollow Apt. 701, Emilytown, IN 04514",Delivered
O500808,CUST607402,12/27/2024,2529.62,"19176 Wyatt Center Apt. 259, Linchester, CO 12617",Cancelled
O500809,CUST797991,12/21/2023,3098.56,"636 Aaron Stravenue, New Josephfort, OK 29435",Returned
O500810,CUST174662,3/2/2024,2218.56,"530 Cook Pines Suite 284, Lake Curtishaven, LA 23879",Returned
O500811,CUST960732,3/7/2024,4770.92,"14690 Angel Village, West Michelle, NY 07201",Cancelled
O500812,CUST761315,3/8/2025,4427.77,"7659 Boyer Lake Apt. 715, West Kristen, OH 37407",Shipped
O500813,CUST208256,12/18/2024,2216.77,"298 Curtis Landing Apt. 587, West Alanfort, MS 79455",Shipped
O500814,CUST590973,1/20/2025,2188.29,"57853 Frank Square, Laurachester, GA 92412",Pending
O500815,CUST908672,1/12/2025,1757.17,"134 Terri Groves, Elizabethside, VA 98723",Shipped
O500816,CUST652523,3/7/2025,4351.12,"55710 Andrew Trafficway, Hansenmouth, AR 68754",Pending
O500817,CUST580454,7/13/2023,4317.31,"283 Jeremiah Highway Apt. 296, Mitchellstad, LA 73521",Delivered
O500818,CUST079447,2/3/2024,2193.44,"7329 Benjamin Center Apt. 667, Port Robert, WI 00882",Shipped
O500819,CUST458914,1/24/2024,4667.39,"3872 Rocha Drives, North Josephmouth, TN 05646",Pending
O500820,CUST327235,8/12/2023,658.25,"426 Brown Burgs Suite 993, Rogersland, AZ 90404",Pending
O500821,CUST736807,2/5/2024,2372.89,"2657 George Mountains Suite 537, Port Adammouth, MT 99511",Shipped
O500822,CUST931648,8/23/2024,2619.28,"626 Harris Run Suite 648, Bradfordland, MA 98618",Shipped
O500823,CUST705755,3/10/2025,2805,"18765 Mcgee Forks Apt. 209, South Jeremyfort, PA 42377",Returned
O500824,CUST372070,11/6/2023,469.33,"PSC 8751, Box 4342, APO AE 83412",Cancelled
O500825,CUST594537,10/3/2024,4288.08,"20092 Miller Viaduct, West Randyland, NV 04803",Returned
O500826,CUST091394,7/18/2023,3050.7,"8161 Bryant Common, Joelfurt, NC 49777",Returned
O500827,CUST054571,2/18/2025,2301.6,"7825 Hernandez Ridges, South Jamesland, DE 47037",Delivered
O500828,CUST100004,11/22/2023,4182.42,"25318 Raymond Forest Apt. 477, Rothburgh, KY 43052",Pending
O500829,CUST757817,4/21/2024,2415.5,"019 Timothy Mission, Rileyville, IN 01480",Pending
O500830,CUST083166,4/27/2025,752.03,"801 Anthony Light, Brianport, NM 95760",Returned
O500831,CUST998157,4/13/2024,854.07,"Unit 2229 Box 0194, DPO AP 27592",Shipped
O500832,CUST802030,3/26/2024,1414.47,"PSC 9266, Box 3614, APO AE 26954",Pending
O500833,CUST855168,11/30/2024,4649.36,"103 Beck Radial Apt. 473, West Williamland, IL 35089",Delivered
O500834,CUST539415,1/10/2024,1385.74,"505 Evans Track, West Jessicamouth, CT 07290",Delivered
O500835,CUST556738,10/17/2023,976.73,"012 Ronald Mountain Apt. 760, Bakermouth, ME 34561",Shipped
O500836,CUST728490,12/10/2024,1461.89,"5176 Tina Stravenue, East Johnathan, CT 86962",Shipped
O500837,CUST733935,10/2/2024,3673.04,"941 Baker Drive, West Jonathan, MD 22148",Returned
O500838,CUST085688,6/29/2024,4475.85,"8143 Jeremy Lodge Suite 188, Robertsonport, MN 97560",Pending
O500839,CUST151215,3/24/2024,1447.61,"3198 Trevor Haven, New Ericview, GA 98389",Delivered
O500840,CUST322931,9/16/2024,3681.85,"USS Smith, FPO AP 43925",Returned
O500841,CUST972211,7/3/2024,4970.84,"Unit 7699 Box 0786, DPO AE 61759",Delivered
O500842,CUST035677,12/11/2023,1505.12,"21575 Glenn Walks, Fischerfort, OR 92217",Delivered
O500843,CUST220359,4/28/2025,2679.44,"49702 Marisa Mission Suite 199, East Stevenville, NH 54784",Delivered
O500844,CUST506284,2/13/2025,3352.01,"678 Yesenia Ferry, Jacobsland, WV 72352",Pending
O500845,CUST114544,9/26/2023,1629.73,"18226 French Lodge Suite 910, Amyhaven, MT 46114",Pending
O500846,CUST525446,12/9/2024,222.67,"34933 Kristina Rapids Apt. 697, Port Brian, NM 28665",Pending
O500847,CUST266002,6/25/2025,673.63,"36139 Elliott Skyway, West Gary, KS 49352",Shipped
O500848,CUST375925,10/13/2024,3062.75,"0041 Tara Neck Apt. 381, East Tyler, ME 13859",Delivered
O500849,CUST964648,7/24/2024,87.26,"485 Olson Landing, South Deborah, NM 53944",Pending
O500850,CUST205417,5/25/2024,3860.85,"Unit 3009 Box 3264, DPO AE 02662",Pending
O500851,CUST156591,10/11/2023,1771.24,"90443 Sexton Unions, Littletown, NH 77493",Pending
O500852,CUST840548,2/25/2025,2810.06,"400 Bradley Cove Suite 007, Lake Coryfort, UT 92018",Returned
O500853,CUST895589,9/14/2024,76.67,"146 Megan Summit, Smithchester, NE 98895",Pending
O500854,CUST523254,10/6/2024,1310.48,"27339 Cynthia Prairie, Jonesside, ID 01398",Shipped
O500855,CUST461700,1/28/2025,4831.28,"289 Keith Camp Apt. 814, Hamptonshire, CT 48071",Returned
O500856,CUST914971,6/18/2025,1233.21,"6974 White Isle, South Monicaland, NC 30244",Delivered
O500857,CUST982302,1/1/2024,4730.93,"949 Christopher Summit Suite 113, Lake Stephen, NE 30970",Cancelled
O500858,CUST785872,3/8/2025,4100.44,"8909 David Club, East Justinhaven, CO 30745",Returned
O500859,CUST639584,4/23/2024,3762.74,"Unit 7537 Box 3753, DPO AP 17201",Cancelled
O500860,CUST703454,2/14/2025,3036.6,"2858 Parker Isle, New Marcus, WA 90705",Cancelled
O500861,CUST946000,9/14/2023,3337,"343 Smith Green Apt. 023, Laurachester, NV 90121",Cancelled
O500862,CUST770758,12/24/2023,4960.6,"525 Erik Ford, Port April, AR 20863",Cancelled
O500863,CUST264096,11/7/2024,3720.8,"424 David Road Apt. 370, Adamsport, NC 70673",Cancelled
O500864,CUST485870,5/23/2024,1748.88,"USNV Hobbs, FPO AA 45813",Delivered
O500865,CUST680478,7/5/2025,4977.27,"61003 Nielsen Trafficway, West Markfurt, MI 72231",Shipped
O500866,CUST138349,7/17/2023,2563.61,"29545 Hoffman Bypass Suite 887, West Joseph, MA 81583",Returned
O500867,CUST972093,11/2/2024,4298.41,"48963 Adkins Walk Suite 410, Nathanielside, IL 97122",Returned
O500868,CUST324287,1/1/2025,1691.06,"8897 Amanda Road Suite 119, Aaronville, CA 89643",Shipped
O500869,CUST950783,3/10/2025,2924.89,"PSC 0068, Box 2792, APO AP 88540",Pending
O500870,CUST368973,2/8/2025,4411.98,"681 Patricia Point, Lake Williamside, MO 44556",Pending
O500871,CUST006486,7/1/2025,1418.9,"7836 Lewis Plain, West Deborah, ME 04530",Cancelled
O500872,CUST201978,7/22/2023,301.31,"96365 Singh Pines Suite 168, Stanleyville, OR 33902",Shipped
O500873,CUST687176,12/6/2023,1442.29,"545 Bailey Squares Suite 264, Lake Danaland, MT 54653",Shipped
O500874,CUST573255,9/18/2023,1312.29,"USNV Blackburn, FPO AE 71681",Pending
O500875,CUST336801,8/26/2024,3480.58,"Unit 8492 Box 6585, DPO AA 76259",Shipped
O500876,CUST665608,10/2/2023,866.75,"4197 Kevin Highway, Wagnerfurt, MO 08991",Delivered
O500877,CUST887232,6/20/2024,3725.84,"52557 Ramirez Village, Scottview, TN 12831",Pending
O500878,CUST376743,5/10/2025,765.92,"792 Brianna Overpass, Jacksonborough, MD 14748",Pending
O500879,CUST876439,5/7/2025,3490.14,"992 Danny Isle Apt. 394, Joneschester, AZ 84296",Delivered
O500880,CUST652011,5/21/2024,2193.69,"022 Perry Trail, Colleenbury, RI 84125",Shipped
O500881,CUST572642,9/22/2023,1340.1,"48934 Brown Shoal, Williammouth, FL 44605",Shipped
O500882,CUST947144,10/25/2024,3702.78,"3096 Christina Fall, North Heathermouth, TN 75540",Pending
O500883,CUST826635,12/17/2023,852.02,"78616 Washington Center Suite 634, Matthewshire, ID 04787",Cancelled
O500884,CUST940554,7/28/2023,635.84,"89536 Joyce Flats Apt. 980, Chandlerside, CA 02095",Cancelled
O500885,CUST524983,5/15/2025,676.69,"5155 William Coves Suite 570, Priceburgh, AL 44393",Cancelled
O500886,CUST891130,3/27/2025,3229.86,"38250 Stephen Lakes Suite 839, East Aaronstad, DE 18486",Cancelled
O500887,CUST399919,2/23/2025,4279.94,"6923 James Squares Apt. 660, Freemanport, CT 72024",Delivered
O500888,CUST056872,10/23/2024,2868.48,"6581 Best Courts, East Christopherborough, IA 00543",Delivered
O500889,CUST162527,1/27/2024,149.16,"5555 Baxter Cape, Lake Marie, NE 59780",Pending
O500890,CUST447322,2/2/2024,1068.52,"601 Allen Mission, Ariasfort, NH 75188",Delivered
O500891,CUST080319,1/24/2025,298.83,"26554 Dwayne Pass Apt. 030, Martinmouth, AK 69254",Returned
O500892,CUST198977,3/1/2024,2598.99,"1160 Clark Vista Apt. 691, Susanchester, NV 44861",Delivered
O500893,CUST647133,4/17/2025,119.96,"8754 Walter Divide, New Henry, NJ 46554",Shipped
O500894,CUST417679,2/2/2024,240.4,"51918 Diana Forges Apt. 394, Lake Daniellestad, FL 59620",Cancelled
O500895,CUST955740,5/6/2024,2222.77,"561 Kaufman Mountains, Gaymouth, SD 56072",Pending
O500896,CUST368661,11/24/2024,782.95,"06056 Casey Views, Monroechester, MS 75556",Returned
O500897,CUST494415,10/2/2024,4638.58,"8458 Xavier Rapids Apt. 126, Huffmanburgh, MA 14394",Cancelled
O500898,CUST225721,1/27/2024,2854.55,"8307 Dominic Fort Apt. 696, Tuckerchester, RI 08205",Delivered
O500899,CUST417837,6/21/2024,3846.42,"736 Thompson Corners Suite 334, Loriview, KS 09348",Delivered
O500900,CUST818933,12/10/2023,1439.27,"USS Sandoval, FPO AA 02082",Pending
O500901,CUST775526,2/13/2024,2635.48,"7791 Wright Mills, Butlerside, MT 64269",Cancelled
O500902,CUST280834,3/5/2024,2634.92,"383 Mclean Skyway Apt. 861, South Miguel, WA 25930",Delivered
O500903,CUST279385,10/14/2024,2224.71,"448 Park Crescent Suite 170, Evanston, AZ 21168",Pending
O500904,CUST295060,9/9/2023,3451.87,"58365 Beard Pine Suite 551, East Mariaburgh, ND 77971",Delivered
O500905,CUST961394,9/30/2024,1282.7,"1600 Patterson Junction Apt. 580, West William, GA 62532",Pending
O500906,CUST879722,7/20/2023,124.76,"244 Johnson Common Suite 346, West Tamara, KY 53522",Pending
O500907,CUST399905,9/24/2024,2967.28,"75370 Stacy Shores Apt. 740, Robbinsstad, TN 40871",Returned
O500908,CUST098726,11/13/2024,2976.59,"8186 Jerry Course, Skinnerhaven, MS 58484",Cancelled
O500909,CUST196629,12/23/2024,3789.48,"102 Adams Junctions, Lake Garyfurt, DC 82427",Cancelled
O500910,CUST017939,4/26/2024,4699.19,"600 Jennifer Plaza, Watsonton, OR 70220",Cancelled
O500911,CUST753444,1/14/2024,1899.02,"79418 Johnson Pine, West Travis, OR 42281",Returned
O500912,CUST475032,1/10/2025,1541.48,"47970 Shelton Mountain, Adamsville, OR 72290",Shipped
O500913,CUST677327,9/2/2024,2360.61,"81744 Haley Motorway, Stevensland, VA 04456",Pending
O500914,CUST513213,11/21/2023,1921.18,"383 Macias Camp, Nelsonchester, MD 39634",Pending
O500915,CUST454418,8/28/2024,2153.42,"PSC 0303, Box 2984, APO AA 13149",Delivered
O500916,CUST110969,1/27/2025,761.94,"PSC 2838, Box 2335, APO AP 61153",Shipped
O500917,CUST907600,12/3/2024,2962.45,"039 Smith Ranch Suite 037, Lake Sherri, OH 42285",Returned
O500918,CUST638609,7/10/2023,2205.1,"47056 Peter Gateway Suite 625, East Lisastad, PA 78099",Pending
O500919,CUST340983,3/15/2024,252.58,"232 Aaron Landing Apt. 220, South Jeffreytown, MO 92759",Delivered
O500920,CUST214780,7/13/2023,1151.16,"556 Green Pass Suite 767, North Heather, UT 48288",Pending
O500921,CUST011363,3/12/2025,1315.44,"062 Anderson Gateway, Lake Kennethhaven, SD 17739",Delivered
O500922,CUST486018,9/15/2024,1079.42,"01099 Mccarty Terrace, Rebeccamouth, WI 67778",Delivered
O500923,CUST959020,2/27/2024,1367.81,"66349 Ferrell Ford, South Kyle, ME 89987",Returned
O500924,CUST762163,7/19/2023,2765.25,"079 Eric Keys Suite 498, Jamesfort, LA 83290",Shipped
O500925,CUST324443,10/16/2023,3328.69,"59548 Powell Causeway, North Cynthiaborough, CO 66046",Pending
O500926,CUST192176,1/1/2024,1668.56,"37941 Daniel Street Suite 603, Webertown, VA 67150",Returned
O500927,CUST761443,12/17/2023,2052.73,"10047 John Shores, Sandersberg, NE 61108",Cancelled
O500928,CUST836489,2/10/2024,216.32,"9079 Martinez Points Suite 213, New Coreybury, KY 02503",Pending
O500929,CUST380346,3/9/2024,3937.78,"USNV Nelson, FPO AE 35968",Pending
O500930,CUST107477,6/14/2024,591.96,"9284 Adams Freeway Suite 882, Nuneztown, OH 49026",Cancelled
O500931,CUST591864,3/30/2025,2921.71,"USNV Torres, FPO AE 98390",Pending
O500932,CUST196224,8/3/2023,4365.49,"8945 Webb Ports, Hunterview, RI 63969",Returned
O500933,CUST962344,3/2/2025,58.17,"543 Kerry Harbor, Blackburnfurt, CA 72507",Pending
O500934,CUST499064,5/10/2025,2592.1,"756 Colleen Ferry, Thompsonburgh, FL 76470",Cancelled
O500935,CUST872007,8/9/2024,4431.44,"188 Greer Club Suite 572, North Robert, OH 72829",Returned
O500936,CUST514520,2/10/2025,1573.94,"33860 Dickerson Manor, West Peggy, CT 33163",Shipped
O500937,CUST707590,11/23/2023,3645.9,"78208 Anthony Loaf Suite 768, Rebeccaborough, TN 47473",Pending
O500938,CUST526579,10/6/2023,505.34,"71893 Tanya Loaf, East Dustinhaven, MI 15956",Pending
O500939,CUST736471,2/6/2025,3486.13,"449 Justin Cove Apt. 895, West Melissa, RI 61937",Returned
O500940,CUST130650,12/19/2023,3924.96,"USNV Harris, FPO AP 81330",Shipped
O500941,CUST434012,10/1/2023,825.79,"9726 Laura Loop Apt. 748, Gonzalezfurt, VA 72377",Pending
O500942,CUST956776,3/7/2025,562.22,"2476 Kevin Knolls, Lake Russell, NH 85995",Cancelled
O500943,CUST709127,9/12/2024,4934.41,"831 Daniel Road, South Jessicaton, SC 73584",Delivered
O500944,CUST233519,8/27/2023,1218.29,"0121 Juarez Route, Campbelltown, IA 50565",Shipped
O500945,CUST008477,4/6/2024,4693.43,"719 Miller Creek, North Alicia, MT 90322",Delivered
O500946,CUST225857,1/3/2024,3147.17,"82627 Russell Field Suite 725, North Eddiemouth, NE 23131",Delivered
O500947,CUST588980,7/26/2024,3400.67,"5521 Thompson Forks Suite 487, Caitlinberg, MA 73318",Pending
O500948,CUST432604,9/7/2023,875.37,"Unit 9020 Box 1871, DPO AE 93519",Shipped
O500949,CUST595369,7/25/2024,4767.37,"1582 Bailey Cove Suite 807, Glendahaven, ND 79125",Delivered
O500950,CUST177663,6/1/2024,426.6,"8403 James Pines Apt. 259, West Anthonyland, AL 92430",Returned
O500951,CUST442388,5/30/2024,4388.7,"6707 Nichols Island, Hollowaymouth, DC 38152",Pending
O500952,CUST835988,2/28/2025,1215.15,"028 Huynh Lakes Apt. 537, Libury, IN 42066",Shipped
O500953,CUST519809,3/10/2025,2442.61,"9918 Marcia Pine, Hollandview, MD 89123",Shipped
O500954,CUST730911,3/27/2024,4471.07,"29319 Timothy Walks, Jeremyburgh, AL 88740",Cancelled
O500955,CUST976967,1/15/2025,1726.24,"61770 Rachel Circles, Lake David, MD 22392",Shipped
O500956,CUST961533,5/20/2024,1235.41,"70006 Douglas Parkways Apt. 184, Brooksshire, ND 95116",Pending
O500957,CUST880656,3/26/2025,1666.7,"348 Spencer Ranch Apt. 993, Holmesland, MN 39947",Shipped
O500958,CUST789532,8/12/2024,4404.46,"0159 James Avenue Suite 386, East Jessica, IN 44807",Pending
O500959,CUST069041,5/14/2025,59.11,"2327 Tracy Drive, Martinfurt, IN 83454",Delivered
O500960,CUST674089,10/29/2023,2250.56,"1937 Jill Harbor, Knoxburgh, FL 61530",Pending
O500961,CUST669568,10/1/2023,2440.87,"35185 Mercer Streets Apt. 485, North Todd, NH 86589",Pending
O500962,CUST203382,1/8/2025,2098.01,"358 Porter Bridge, South Markside, MT 38892",Returned
O500963,CUST491113,3/9/2025,115.32,"0006 Amber Mills Suite 774, Jenniferchester, MO 72887",Shipped
O500964,CUST743363,10/10/2023,613.62,"PSC 6934, Box 1776, APO AE 92799",Delivered
O500965,CUST911441,2/16/2025,160.01,"0978 Pamela Pines, Port Wendy, DC 41444",Pending
O500966,CUST511515,3/22/2025,3874.76,"6259 Alexis Estate Apt. 085, Jadefort, SC 30970",Delivered
